Starting code formatting
[error]     |                                                      ^
[error]   6 |   console.log("'input.txt' exists in the current directory");
[error]   7 | } else {
[error]   8 |   console.log("'input.txt' doesn't exist in the current directory");
[error] results/accepted_code/stablecode-file_exists-rs-js.js: SyntaxError: Unexpected token (8:38)
[error]    6 |       if (err) {
[error]    7 |         reject(err);
[error] >  8 |       } else if (stats.isDirectory())) {
[error]      |                                      ^
[error]    9 |         console.log(`${file} is a directory`));
[error]   10 |       } else {
[error]   11 |         console.log(`${file} is a file`));
[error] results/accepted_code/stablecode-file_rename-c-js.js: SyntaxError: Unexpected token (5:45)
[error]   3 | try {
[error]   4 |     // Rename file in the current working directory.
[error] > 5 |     fs.renameSync('input.txt', 'output.txt'));
[error]     |                                             ^
[error]   6 |
[error]   7 |     // Rename a directory in the same directory.
[error]   8 |     fs.renameSync('docs', 'mydocs'));
[error] results/accepted_code/stablecode-file_rename-cpp-js.js: SyntaxError: Unexpected token (11:50)
[error]    9 |         } else {
[error]   10 |             // Rename file
[error] > 11 |             const dirName = path.dirname(newPath));
[error]      |                                                  ^
[error]   12 |             if (!fs.existsSync(dirName))) {
[error]   13 |                 fs.mkdirSync(dirName, { recursive: true }));
[error]   14 |             }
[error] results/accepted_code/stablecode-file_rename-go-js.js: SyntaxError: Unexpected token (23:52)
[error]   21 | // Rename in a different working directory
[error]   22 | const rootDir = '/';
[error] > 23 | const inputFileRoot = path.join(rootDir, inputFile));;
[error]      |                                                    ^
[error]   24 | const outputFileRoot = path.join(rootDir, outputFile));;
[error]   25 | const docsDirRoot = path.join(rootDir, docsDir)));
[error]   26 | const myDocsDirRoot = path.join(rootDir, myDocsDir)));
[error] results/accepted_code/stablecode-file_rename-java-js.js: SyntaxError: Unexpected token (22:47)
[error]   20 |
[error]   21 | function test(type, oldname, newname) {
[error] > 22 |     let success = renameFile(oldname, newname));
[error]      |                                               ^
[error]   23 |     console.log(`The following ${type}} called ${oldname}` + (success ? " was renamed as " : " could not be renamed into ")) + `${newname}}.`);
[error]   24 | }
[error]   25 |
[error] results/accepted_code/stablecode-file_rename-py-js.js: SyntaxError: Unexpected token (12:61)
[error]   10 | // Rename input.txt to output.txt
[error]   11 | fs.renameSync(inputFilePath, outputFilePath);
[error] > 12 | console.log(`Renamed ${inputFilePath} to ${outputFilePath}`));
[error]      |                                                             ^
[error]   13 |
[error]   14 | // Rename docs directory to mydocs directory
[error]   15 | fs.renameSync(docsDirectoryPath, myDocsDirectoryPath);
[error] results/accepted_code/stablecode-file_rename-rs-js.js: SyntaxError: Unexpected token (10:35)
[error]    8 |     fs.renameSync(
[error]    9 |         path.resolve("input.txt")),
[error] > 10 |         path.resolve("output.txt")));
[error]      |                                   ^
[error]   11 | } catch (err) {
[error]   12 |     console.error(`${errMsg} - ${err.message}}`));
[error]   13 | }
results/accepted_code/stablecode-file_size-c-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-file_size-cpp-js.js: SyntaxError: Unexpected token (9:40)
[error]    7 |         console.log(`Size of file ${filename}} is ${size} bytes.`);
[error]    8 |     } catch (ex) {
[error] >  9 |         console.error(`${ex.message}.`));
[error]      |                                        ^
[error]   10 |     }
[error]   11 | }
[error]   12 |
[error] results/accepted_code/stablecode-file_size-go-js.js: SyntaxError: Unexpected token (9:35)
[error]    7 |             console.log(err);
[error]    8 |         } else {
[error] >  9 |             console.log(stat.size));
[error]      |                                   ^
[error]   10 |         }
[error]   11 |       })
[error]   12 |   }
[error] results/accepted_code/stablecode-file_size-java-js.js: SyntaxError: Unexpected token (19:31)
[error]   17 |  // Again, we check if the file exists
[error]   18 |  // If it does, we get its size (in bytes)
[error] > 19 |  if(fs.existsSync(fileB_path))) {
[error]      |                               ^
[error]   20 |     let stats = fs.statSync(fileB_path));
[error]   21 |     console.log(`File B: ${stats.size} bytes`);
[error]   22 |  }
[error] results/accepted_code/stablecode-file_size-py-js.js: SyntaxError: Unexpected token (6:38)
[error]   4 | try {
[error]   5 |   // Get the size of file in the current working directory.
[error] > 6 |   size = fs.promises.stat(__filename)).size;
[error]     |                                      ^
[error]   7 |
[error]   8 |   // Get the size of file in the root directory of this file system, assuming Node.js environment.
[error]   9 |   const path = require('path').win32;
[error] results/accepted_code/stablecode-file_size-rs-js.js: SyntaxError: Unexpected token (8:43)
[error]    6 |
[error]    7 |   try {
[error] >  8 |     const metadata = fs.statSync(fileName));
[error]      |                                           ^
[error]    9 |
[error]   10 |     console.log(`Size of file.txt is ${metadata.size}} bytes`);
[error]   11 |   } catch (err) {
[error] results/accepted_code/stablecode-int_arith-c-js.js: SyntaxError: Unexpected token (5:3)
[error]   3 |   input: process.stdin,
[error]   4 |   output: process.stdout
[error] > 5 | }));
[error]     |   ^
[error]   6 |
[error]   7 | let a;
[error]   8 | let b;
[error] results/accepted_code/stablecode-int_arith-cpp-js.js: SyntaxError: Unexpected token (5:3)
[error]   3 |     input: process.stdin,
[error]   4 |     output: process.stdout
[error] > 5 | }));
[error]     |   ^
[error]   6 |
[error]   7 | readline.question("Enter two integers separated by space: ", (answer) => {
[error]   8 |
[error] results/accepted_code/stablecode-int_arith-go-js.js: SyntaxError: Unexpected token (6:3)
[error]   4 |   input: process.stdin,
[error]   5 |   output: process.stdout
[error] > 6 | }));
[error]     |   ^
[error]   7 |
[error]   8 |
[error]   9 | rl.question('enter two integers: ', (a) => {
[error] results/accepted_code/stablecode-int_arith-java-js.js: SyntaxError: Unexpected token (6:3)
[error]   4 |   input: process.stdin,
[error]   5 |   output: process.stdout
[error] > 6 | }));
[error]     |   ^
[error]   7 |
[error]   8 | rl.question("Enter first number: ", (a) => {
[error]   9 |     rl.question("Enter second number: ", (b) => {
[error] results/accepted_code/stablecode-int_arith-py-js.js: SyntaxError: Unexpected token (14:43)
[error]   12 |
[error]   13 | // For quotient, JavaScript rounds towards zero by default.
[error] > 14 | let quotient = Math.floor(input1 / input2));
[error]      |                                           ^
[error]   15 | console.log("Integer quotient: " + quotient);
[error]   16 |
[error]   17 | let remainder = ((input1 % input2) * -1);
[error] results/accepted_code/stablecode-int_arith-rs-js.js: SyntaxError: Unexpected token (1:34)
[error] > 1 | let a = parseInt(process.argv[2]));
[error]     |                                  ^
[error]   2 | let b = parseInt(process.argv[3]));
[error]   3 |
[error]   4 | console.log("sum: " + (a + b)));
[error] results/accepted_code/stablecode-int_cmp-c-js.js: SyntaxError: Unexpected token (2:50)
[error]   1 | let a = parseInt(prompt("Enter first integer:")),
[error] > 2 |     b = parseInt(prompt("Enter second integer:")));
[error]     |                                                  ^
[error]   3 |
[error]   4 | if (a < b) {
[error]   5 |   console.log(`${a} is less than ${b}.`);
[error] results/accepted_code/stablecode-int_cmp-cpp-js.js: SyntaxError: Unexpected token (5:49)
[error]   3 | // Prompting for input and parsing integer values
[error]   4 | if (prompt("Enter first integer:") && prompt("Enter second integer:")) {
[error] > 5 |     a = parseInt(prompt("Enter first integer:")));
[error]     |                                                 ^
[error]   6 |     b = parseInt(prompt("Enter second integer:")));
[error]   7 |
[error]   8 |     // Test condition for each case separately
[error] results/accepted_code/stablecode-int_cmp-go-js.js: SyntaxError: Unexpected token, expected "(" (4:8)
[error]   2 | let n2 = prompt("Enter number 2:") | 0;
[error]   3 |
[error] > 4 | switch true {
[error]     |        ^
[error]   5 | case n1 < n2:
[error]   6 |   console.log(n1, "less than", n2);
[error]   7 | case n1 === n2:
[error] results/accepted_code/stablecode-int_cmp-java-js.js: SyntaxError: Unexpected token (13:28)
[error]   11 |         const intNbr2 = parseInt(nbr2);
[error]   12 |   
[error] > 13 |         if(intNbr1<intNbr2))
[error]      |                            ^
[error]   14 |             console.log(`${intNbr1} is less than ${intNbr2}`));
[error]   15 |
[error]   16 |         if(intNbr1>intNbr2)
[error] results/accepted_code/stablecode-int_cmp-py-js.js: SyntaxError: Unexpected token (4:3)
[error]   2 |   input: process.stdin,
[error]   3 |   output: process.stdout
[error] > 4 | }));
[error]     |   ^
[error]   5 |
[error]   6 | readline.question('Enter value of a: ', a => {
[error]   7 |   readline.question('Enter value of b: ', b => {
[error] results/accepted_code/stablecode-int_cmp-rs-js.js: SyntaxError: Unexpected token (5:3)
[error]   3 |   input: process.stdin,
[error]   4 |   output: process.stdout
[error] > 5 | }));
[error]     |   ^
[error]   6 |
[error]   7 | rl.question("Enter two integers separated by a space: ", (answer) => {
[error]   8 |     let nums = answer.split(" ").map(Number);
[error] results/accepted_code/stablecode-int_factors-c-js.js: SyntaxError: Unexpected token (8:60)
[error]    6 |   if (newSize > flix) {
[error]    7 |
[error] >  8 |     fctrs.list = realloc(fctrs.list, newSize * sizeof(int)));
[error]      |                                                            ^
[error]    9 |
[error]   10 |   } else {
[error]   11 |
[error] results/accepted_code/stablecode-int_factors-cpp-js.js: SyntaxError: Unexpected token (18:52)
[error]   16 |
[error]   17 | for (let i = 0; i < SampleNumbers.length; ++i) {
[error] > 18 |     let factors = generateFactors(SampleNumbers[i]));
[error]      |                                                    ^
[error]   19 |     console.log(`Factors of ${SampleNumbers[i]}} are: ` + factors.join(', ')));
[error]   20 | }
[error] results/accepted_code/stablecode-int_factors-go-js.js: SyntaxError: Unexpected token (6:57)
[error]   4 |     return;
[error]   5 |   }
[error] > 6 |   console.log('Factors of ' + nr + ': ', getFactors(nr)));
[error]     |                                                         ^
[error]   7 |   console.log('Number of factors =', getFactors(nr).length);
[error]   8 | }
[error]   9 |
[error] results/accepted_code/stablecode-int_factors-java-js.js: SyntaxError: Unexpected token (9:46)
[error]    7 |         if (n % test === 0) {
[error]    8 |             factors.add(test);
[error] >  9 |             factors.add(Math.floor(n / test)));
[error]      |                                              ^
[error]   10 |         }
[error]   11 |     }
[error]   12 |     return factors;
[error] results/accepted_code/stablecode-int_factors-py-js.js: SyntaxError: Unexpected token (7:46)
[error]    5 |         if (n % x == 0) {
[error]    6 |             factors1.push(x);
[error] >  7 |             factors2.push(Math.floor(n / x)) );
[error]      |                                              ^
[error]    8 |         }
[error]    9 |     }
[error]   10 |     let x = factors1[factors1.length - 1] + 1;
[error] results/accepted_code/stablecode-int_factors-rs-js.js: SyntaxError: Unexpected token (3:27)
[error]   1 | function main() {
[error]   2 |   const nums = [1, 2, 4, 5, 10, 10, 20, 25, 50, 100];
[error] > 3 |   console.log(factor(100))); // asserts that two expressions are equal to each other
[error]     |                           ^
[error]   4 |   const nums2 = [1, 101];
[error]   5 |   console.log(factor(101))));
[error]   6 | }
[error] results/accepted_code/stablecode-logic_ops-c-js.js: SyntaxError: Unexpected token (2:42)
[error]   1 | function printLogic(a, b) {
[error] > 2 |     console.log("a and b is " + (a && b)));
[error]     |                                          ^
[error]   3 |     console.log("a or b is " + (a || b)));
[error]   4 |     console.log("not a is " + (!a)));
[error]   5 | }
[error] results/accepted_code/stablecode-logic_ops-cpp-js.js: SyntaxError: Unexpected token (2:42)
[error]   1 | function printLogic(a, b) {
[error] > 2 |     console.log("a and b is " + (a && b)));
[error]     |                                          ^
[error]   3 |     console.log("a or b is " + (a || b))));
[error]   4 |     console.log("not a is " + (!a))));
[error]   5 | }
[error] results/accepted_code/stablecode-logic_ops-go-js.js: SyntaxError: Unexpected token (2:42)
[error]   1 | function printLogic(a, b) {
[error] > 2 |     console.log("a and b is " + (a && b)));
[error]     |                                          ^
[error]   3 |     console.log("a or b is " + ((a || b))));
[error]   4 |     console.log("not a is " + (!a)));
[error]   5 | }
[error] results/accepted_code/stablecode-logic_ops-java-js.js: SyntaxError: Unexpected token (2:40)
[error]   1 | function logic(a, b){
[error] > 2 |     console.log("a AND b: " + (a && b)));
[error]     |                                        ^
[error]   3 |     console.log("a OR b: " + (a || b))));
[error]   4 |     console.log("NOT a: " + (!a))));
[error]   5 | }
results/accepted_code/stablecode-logic_ops-py-js.js 1ms (unchanged)
results/accepted_code/stablecode-logic_ops-rs-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_append-c-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_append-cpp-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_append-go-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_append-java-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_append-py-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-str_append-rs-js.js: SyntaxError: Unexpected token (2:27)
[error]   1 | var hello = "Hello world";
[error] > 2 | console.log(hello + "!!!"));
[error]     |                           ^
results/accepted_code/stablecode-str_cmp-c-js.js 1ms (unchanged)
[error] results/accepted_code/stablecode-str_cmp-cpp-js.js: SyntaxError: Unexpected token (11:51)
[error]    9 |     console.log(resultExact, resultInverse, lexicographicalComparison);
[error]   10 |
[error] > 11 |   } else if (type.toLowerCase() === "numerically")) {
[error]      |                                                   ^
[error]   12 |     // For numeric string comparisons in JavaScript:
[error]   13 |     let numStr1 = parseFloat(str1);
[error]   14 |     let numStr2 = parseFloat(str2);
[error] results/accepted_code/stablecode-str_cmp-go-js.js: SyntaxError: Unexpected token (5:41)
[error]   3 | let d = "dog";
[error]   4 | if (c === d) {
[error] > 5 |     console.log(c, "is identical to", d));
[error]     |                                         ^
[error]   6 | }
[error]   7 | if (c !== d) {
[error]   8 |     console.log(c, "is different from", d));
[error] results/accepted_code/stablecode-str_cmp-java-js.js: SyntaxError: Unexpected token (10:55)
[error]    8 |
[error]    9 |     if (A.localeCompare(B) < 0) {
[error] > 10 |       console.log(`'${A}' is lexically before '${B}'`));
[error]      |                                                       ^
[error]   11 |     } else if (A.localeCompare(B) > 0) {
[error]   12 |       console.log(`'${A}' is lexically after '${B}'`));
[error]   13 |     }
[error] results/accepted_code/stablecode-str_cmp-py-js.js: SyntaxError: Unexpected token (3:66)
[error]   1 | function compare(a, b){
[error]   2 |     console.log(`
[error] > 3 | %r is of type %r and %r is of type %r`, a, typeof a, b, typeof b));
[error]     |                                                                  ^
[error]   4 |
[error]   5 |   if (a <  b) {
[error]   6 |       console.log('%r is strictly less than  %r', a, b))
results/accepted_code/stablecode-str_cmp-rs-js.js 1ms (unchanged)
[error] results/accepted_code/stablecode-str_concat-c-js.js: SyntaxError: Unexpected token (16:28)
[error]   14 |
[error]   15 | const s = "hello";
[error] > 16 | console.log(`${s} literal`));
[error]      |                            ^
[error]   17 | console.log(`${s}${s}"`));
[error]   18 |
[error]   19 | let s2;
[error] results/accepted_code/stablecode-str_concat-cpp-js.js: SyntaxError: Unexpected token (2:28)
[error]   1 | let s = "hello";
[error] > 2 | console.log(s + ' literal'));
[error]     |                            ^
[error]   3 |
[error]   4 | let s2 = s + ' literal';
[error]   5 | console.log(s2));
results/accepted_code/stablecode-str_concat-go-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-str_concat-java-js.js: SyntaxError: Unexpected token (3:28)
[error]   1 | // Create a string variable equal to any text value.
[error]   2 | let s = "hello";
[error] > 3 | console.log(s + " literal"));
[error]     |                            ^
[error]   4 |
[error]   5 | // Create another string variable whose value is the original variable concatenated with another string literal.
[error]   6 | let s2 = s + " literal";
[error] results/accepted_code/stablecode-str_concat-py-js.js: SyntaxError: Unexpected token (12:37)
[error]   10 | console.log(", ".join([s1, "world", "mom"]));
[error]   11 |
[error] > 12 | s2 = ", ".join([s1, "world", "mom"]));
[error]      |                                     ^
[error]   13 | console.log(s2);
results/accepted_code/stablecode-str_concat-rs-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-c-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-cpp-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-go-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-java-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-py-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_interp-rs-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-str_match-c-js.js: SyntaxError: Unexpected token (20:38)
[error]   18 |
[error]   19 | function doesContain(container, target) {
[error] > 20 |     return indexOf(container, target)) !== -1;
[error]      |                                      ^
[error]   21 | }
[error]   22 |
[error]   23 | // Additional JavaScript functions for handling the optional requirements:
[error] results/accepted_code/stablecode-str_match-cpp-js.js: SyntaxError: Unexpected token (14:44)
[error]   12 |
[error]   13 | function endsWith(str, searchString) {
[error] > 14 |     let pos = str.lastIndexOf(searchString));
[error]      |                                            ^
[error]   15 |     return (pos !== -1) && (pos === str.length()-searchString.length());
[error]   16 | }
[error]   17 |
[error] results/accepted_code/stablecode-str_match-go-js.js: SyntaxError: Unexpected token (9:46)
[error]    7 |
[error]    8 |   if (index >= 0) {
[error] >  9 |     console.log(`2.1. at location ${index},`));
[error]      |                                              ^
[error]   10 |     let i = index + second.length;
[error]   11 |     while(i < first.length && first[i] === second[0]) {
[error]   12 |       console.log(`2.2. at location ${i}},`));
[error] results/accepted_code/stablecode-str_match-java-js.js: SyntaxError: Unexpected token (9:33)
[error]    7 | let str2 = "abab";
[error]    8 |
[error] >  9 | console.log(str2.includes("bb"))) // returns false
[error]      |                                 ^
[error]   10 |
[error]   11 | console.log(str2.includes("ab"))) // returns true
[error]   12 |
[error] results/accepted_code/stablecode-str_match-py-js.js: SyntaxError: Unexpected token (1:37)
[error] > 1 | console.log("abcd".startsWith("ab"))); //returns true
[error]     |                                     ^
[error]   2 | console.log("abcd".endsWith("zn"))); //returns false
[error]   3 | console.log("bb" in "abab")); //returns false
[error]   4 | console.log("abab".includes("bb"))); // returns false
[error] results/accepted_code/stablecode-str_match-rs-js.js: SyntaxError: Unexpected token (14:23)
[error]   12 |
[error]   13 | // Determining if the first string starts with second string
[error] > 14 | if (s1.startsWith(s3))) {
[error]      |                       ^
[error]   15 |     console.log('Match found');
[error]   16 | } else {
[error]   17 |     console.log('No match found');
results/accepted_code/stablecode-str_prepend-c-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-str_prepend-cpp-js.js: SyntaxError: Unexpected token (2:64)
[error]   1 | let myStrings = ["prepended to", "my string"];
[error] > 2 | let prepended = myStrings.reduce((acc, cur) => acc + cur, ''), '');
[error]     |                                                                ^
[error]   3 | console.log(prepended);
results/accepted_code/stablecode-str_prepend-go-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_prepend-java-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_prepend-py-js.js 0ms (unchanged)
results/accepted_code/stablecode-str_prepend-rs-js.js 0ms (unchanged)
[error] results/accepted_code/stablecode-str_substring-c-js.js: SyntaxError: Unexpected token (7:37)
[error]    5 |
[error]    6 |   for (let i = 0; i < s.length && n > 0; i++, n--) {
[error] >  7 |     const charCode = s.charCodeAt(i));
[error]      |                                     ^
[error]    8 |     
[error]    9 |     if (charCode === 32)) {
[error]   10 |       result += substring(s, n - 1, m));
[error] results/accepted_code/stablecode-str_substring-cpp-js.js: SyntaxError: Unexpected token (9:28)
[error]    7 |
[error]    8 | console.log(s.substring(n, n + m))
[error] >  9 | console.log(s.substring(n)))
[error]      |                            ^
[error]   10 | console.log(s.substring(0, s.length - 1))))
[error]   11 | console.log(s.substring(s.indexOf(c), m))))
[error]   12 | console.log(s.substring(s.indexOf(sub), m))))
[error] results/accepted_code/stablecode-str_substring-go-js.js: SyntaxError: Unexpected token (10:43)
[error]    8 |
[error]    9 | // Starting from n characters in and of m length
[error] > 10 | let substring = string.substring(n, n + m));
[error]      |                                           ^
[error]   11 | console.log(`Start ${n}, length ${m}:\n`, substring);
[error]   12 |
[error]   13 | // Starting from n characters in, up to the end of the string
[error] results/accepted_code/stablecode-str_substring-java-js.js: SyntaxError: Unexpected token (2:33)
[error]   1 | function substring(str, n, m) {
[error] > 2 |   return str.substring(n, n + m));
[error]     |                                 ^
[error]   3 | }
[error]   4 |
[error]   5 | function substring(str, n) {
[error] results/accepted_code/stablecode-str_substring-py-js.js: SyntaxError: Unexpected token (8:37)
[error]    6 | chars = 'cd';
[error]    7 | // starting from n=2 characters in and m=3 in length;
[error] >  8 | console.log(s.substring(n-1, n+m-1)));
[error]      |                                     ^
[error]    9 | // starting from n characters in, up to the end of the string;
[error]   10 | console.log(s.substring(n-1)));
[error]   11 | // whole string minus last character;
[error] results/accepted_code/stablecode-str_substring-rs-js.js: SyntaxError: Unexpected token (6:40)
[error]   4 |
[error]   5 |     // Print 3 characters starting at index 2 (c文字))
[error] > 6 | console.log(s.slice(n, n + m)).join(''));
[error]     |                                        ^
[error]   7 |
[error]   8 |     // Print all characters starting at index 2 (c文字化けdef)
[error]   9 | console.log(s.slice(n)).join(''));
results/accepted_code/yicoder2b-bit_ops-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-bit_ops-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-bit_ops-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-bit_ops-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-bit_ops-py-js.js 2ms (unchanged)
results/accepted_code/yicoder2b-bit_ops-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-dir_make-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-dir_make-cpp-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-dir_make-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-dir_make-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-dir_make-py-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-dir_make-rs-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_create-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_create-cpp-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_create-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_create-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_create-py-js.js 1ms (unchanged)
[error] results/accepted_code/yicoder2b-file_create-rs-js.js: SyntaxError: Unexpected token (12:41)
[error]   10 |                 fs.writeFile(`${path}/output.txt`, '', 'utf-8', err2 => {
[error]   11 |                     if (err2) reject(err2);
[error] > 12 |                     else resolve({[root]]: fs.createWriteStream(`${path}/output.txt`) });
[error]      |                                         ^
[error]   13 |                 }); 
[error]   14 |             }
[error]   15 |         });
results/accepted_code/yicoder2b-file_exists-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_exists-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_exists-go-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_exists-java-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_exists-py-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_exists-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_rename-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_rename-cpp-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_rename-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_rename-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_rename-py-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_rename-rs-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_size-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_size-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_size-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_size-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-file_size-py-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-file_size-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_arith-c-js.js 2ms (unchanged)
[error] results/accepted_code/yicoder2b-int_arith-cpp-js.js: SyntaxError: Unexpected token, expected "," (7:54)
[error]   5 | console.log(`a-b = ${parseInt(a)-parseInt(b)}`);
[error]   6 | console.log(`a*b = ${parseInt(a)*parseInt(b)}`);
[error] > 7 | console.log(`a/b = ${(parseFloat(a)/parseFloat(b) | 0}, remainder ${parseInt((parseFloat(a)%parseFloat(b)))}`);
[error]     |                                                      ^
results/accepted_code/yicoder2b-int_arith-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_arith-java-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-int_arith-py-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_arith-rs-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-int_cmp-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-int_cmp-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_cmp-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_cmp-java-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-int_cmp-py-js.js 0ms (unchanged)
[error] results/accepted_code/yicoder2b-int_cmp-rs-js.js: SyntaxError: Unexpected token (22:4)
[error]   20 |
[error]   21 |   rl.close();
[error] > 22 | });
[error]      |    ^
[error] results/accepted_code/yicoder2b-int_factors-c-js.js: SyntaxError: Unexpected token, expected "," (9:51)
[error]    7 | } Factors;
[error]    8 |
[error] >  9 | void xferFactors( Factors *fctrs, int *flist, int flix ) 
[error]      |                                                   ^
[error]   10 | {
[error]   11 |     int ix, ij;
[error]   12 |     int newSize = fctrs->count + flix;
results/accepted_code/yicoder2b-int_factors-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_factors-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_factors-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_factors-py-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-int_factors-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-go-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-java-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-py-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-logic_ops-rs-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_append-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_append-cpp-js.js 0ms (unchanged)
[error] results/accepted_code/yicoder2b-str_append-go-js.js: SyntaxError: Unexpected token, expected ")" (5:2)
[error]   3 | import (
[error]   4 | 	"fmt"
[error] > 5 | 	"strings"
[error]     | 	^
[error]   6 | )
[error]   7 |
[error]   8 | func main() {
results/accepted_code/yicoder2b-str_append-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_append-py-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_append-rs-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_cmp-c-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_cmp-cpp-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_cmp-java-js.js 1ms (unchanged)
[error] results/accepted_code/yicoder2b-str_cmp-py-js.js: SyntaxError: Unterminated string constant. (2:15)
[error]   1 | function compare(a, b) {
[error] > 2 |   console.log("
[error]     |               ^
[error]   3 |   typeof a === '%s', typeof b === '%s'", typeof a, typeof b);
[error]   4 |   if (a < b) {
[error]   5 |     console.log('%r is strictly less than %r', a, b);
results/accepted_code/yicoder2b-str_cmp-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_concat-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_concat-cpp-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_concat-go-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_concat-java-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_concat-py-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_concat-rs-js.js 1ms (unchanged)
results/accepted_code/yicoder2b-str_interp-c-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_interp-cpp-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_interp-go-js.js 0ms (unchanged)
results/accepted_code/yicoder2b-str_interp-java-js.js 0ms (unchanged)
